PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived,Name,Ticket,Cabin
293,3,female,51.615259652572185,0,0,18.779718225920366,S,1,"Wilson, Miss. Elizabeth",982464,D82
294,2,male,24.487513431041243,0,0,4.32238647304599,S,0,"Miller, Mr. John",579389,
295,1,female,,0,0,11.734765114240016,S,1,"Garcia, Mrs. Ethel",433857,G109
296,3,female,50.29842472691432,0,0,12.448750375823083,S,1,"Smith, Miss. Ruth",245109,
297,3,male,,0,2,21.480733455100136,S,1,"Jones, Mr. William",188754,
298,1,male,,1,0,2.362617144341697,C,0,"Jones, Mr. Robert",827513,
299,3,female,34.65222126471253,0,0,24.80588016805152,S,0,"Smith, Miss. Marie",A/96078,
300,1,male,,1,0,0.47460615895128294,S,0,"Johnson, Mr. Henry",690127,
301,1,male,16.348173949778207,1,0,5.720970948132286,S,1,"Wilson, Mr. Joseph",280557,B122
302,3,male,33.54102994410244,1,0,6.780639296715855,S,0,"Davis, Mr. Charles",774075,
303,3,male,12.493442923762764,0,0,26.049333729913773,S,1,"Jones, Mr. Thomas",595283,
304,3,male,45.627511438461894,0,0,12.51786749403775,Q,0,"Brown, Mr. John",A/85705,
305,3,female,22.495357837822496,0,0,2.2553932215327035,S,1,"Wilson, Miss. Marie",224697,
306,3,female,,0,0,3.7359728343463203,C,0,"Wilson, Mrs. Elizabeth",495340,
307,3,female,32.96603020164599,0,0,15.462473307701224,S,1,"Williams, Miss. Ruth",107176,
308,2,female,,1,0,11.079750796355311,S,1,"Rodriguez, Miss. Mary",558034,
309,3,male,37.213713220653844,0,0,6.080281951088225,S,0,"Miller, Mr. Robert",145177,
310,2,female,22.35134880728466,0,2,6.841448324620897,C,1,"Garcia, Miss. Ruth",625285,
311,2,male,41.19816216440142,0,0,28.089661671330102,C,1,"Davis, Mr. George",596184,
312,1,male,10.156284476545522,0,2,6.545441888778287,S,1,"Jones, Mr. Henry",A/88653,C45
313,1,male,,1,0,10.960418961079336,S,1,"Brown, Mr. George",A/82976,G101
314,3,male,,1,0,164.66677817515725,S,0,"Johnson, Mr. Frank",A/95447,
315,3,female,14.995361455521953,0,0,2.2068823887154485,S,1,"Johnson, Mrs. Margaret",443288,
316,3,female,19.511570412652077,0,0,1.320207237142201,Q,0,"Miller, Miss. Ethel",A/71517,
317,2,male,,0,0,31.196552682280945,S,0,"Williams, Mr. George",A/37387,
318,1,male,,0,0,5.395840216561811,S,1,"Jones, Mr. George",A/34945,
319,1,female,33.908821389829825,0,0,8.315447808599913,S,1,"Williams, Miss. Elizabeth",130924,
320,2,male,35.84861982206729,1,2,4.771269186023802,S,1,"Davis, Mr. Charles",978247,C38
321,3,male,37.88610055986478,0,0,8.919499463668695,S,0,"Wilson, Mr. William",840537,
322,3,male,44.535797787387125,0,0,82.95064020054652,S,0,"Brown, Mr. Charles",A/90399,
323,3,female,,0,0,31.898345726470357,C,1,"Garcia, Mrs. Mary",608928,
324,2,female,25.622392835340406,0,0,34.28363800496282,C,1,"Rodriguez, Mrs. Mary",737854,
325,3,male,38.41603181683824,0,0,2.226715284612359,S,0,"Jones, Mr. Thomas",744256,
326,3,male,55.59834708853302,0,0,3.0606138980991124,C,0,"Wilson, Mr. Thomas",A/13199,
327,3,female,27.14312755064397,0,2,0.40377624987737204,S,1,"Davis, Miss. Margaret",223323,
328,3,female,15.356589734611019,0,1,4.612375488783881,S,0,"Rodriguez, Miss. Helen",997486,
329,2,male,44.49912937001762,0,0,38.39947638382378,S,0,"Brown, Mr. Joseph",206968,
330,2,female,27.314663704649625,0,0,22.65398600254001,S,1,"Davis, Mrs. Ruth",124815,
331,2,male,0.17,0,2,9.338859022600737,S,1,"Rodriguez, Mr. Robert",568304,C136
332,3,male,40.863903480105904,2,0,11.860809662025325,S,1,"Wilson, Mr. Charles",A/24263,
333,1,female,21.50540539664508,0,0,5.329925970714389,S,1,"Smith, Miss. Margaret",290732,
334,1,male,,0,0,15.575678994599333,Q,1,"Smith, Mr. Henry",A/51271,
335,1,male,,0,0,30.540508055030003,S,1,"Garcia, Mr. William",188757,
336,1,male,31.66699551690693,0,0,1.7523116429773369,S,1,"Davis, Mr. Henry",396753,
337,3,male,38.93232543994655,0,0,17.45414620690055,S,0,"Davis, Mr. James",647933,
338,3,female,22.903190812022192,1,0,37.29733383518637,S,1,"Wilson, Miss. Ruth",819918,
339,3,male,,1,0,7.402958023502521,S,0,"Jones, Mr. Robert",254473,
340,1,female,25.36634651382516,0,0,28.24286147597384,C,1,"Brown, Miss. Marie",A/84451,F176
341,3,male,39.34334673242504,0,0,356.9462939568063,S,0,"Jones, Mr. Thomas",464745,
342,3,male,37.615144776182746,0,0,10.7487411825112,S,0,"Wilson, Mr. George",775748,B144
343,1,male,15.903858171375665,1,0,19.53032644897896,S,1,"Garcia, Mr. James",681330,
344,2,female,44.20374962645045,0,0,5.024527901625675,S,1,"Rodriguez, Miss. Ruth",671312,G155
345,2,male,21.496511768403327,0,0,15.142439963884497,S,0,"Wilson, Mr. Joseph",372201,
346,3,female,40.31280917593603,0,0,21.164514819225563,S,1,"Miller, Miss. Emma",492613,
347,3,male,34.142022387618766,0,1,15.39142918904184,S,0,"Smith, Mr. George",333076,
348,1,female,54.734571475131716,0,2,3.5835918817507313,S,1,"Williams, Miss. Ruth",138886,
349,2,male,25.87147624679407,0,0,15.60566712594666,S,0,"Williams, Mr. James",A/12673,
350,3,female,24.109564854345237,0,0,70.43111404969261,Q,1,"Johnson, Miss. Florence",A/33466,
351,3,female,28.728125517571744,1,0,20.871047623665323,S,1,"Johnson, Miss. Marie",609966,
352,3,female,24.755483040320144,0,0,38.643733482175726,C,1,"Davis, Miss. Margaret",A/79284,
353,3,female,40.1991866271887,0,1,9.16677593380518,C,1,"Wilson, Mrs. Margaret",637953,B58
354,1,female,6.3716514818877705,1,0,29.96051317903166,S,1,"Garcia, Miss. Helen",525716,
355,1,male,14.248446131951043,0,0,17.032468016301802,S,0,"Rodriguez, Mr. Thomas",408094,
356,3,male,,0,0,3.8919375730213477,S,0,"Jones, Mr. George",726627,
357,1,male,42.30430628763006,0,0,17.85395773965842,S,1,"Jones, Mr. James",502854,
358,3,female,,0,0,3.7060403067065377,S,1,"Brown, Mrs. Ethel",768582,
359,3,male,27.5377109404754,1,0,5.700441740313326,C,0,"Davis, Mr. Thomas",353301,
360,3,female,26.63649587533985,0,0,15.289922767498094,Q,0,"Jones, Miss. Ruth",494655,
361,2,male,,0,1,17.403879272311766,S,0,"Johnson, Mr. Robert",578766,
362,3,male,45.26629623651466,0,2,2.923907895508878,S,0,"Garcia, Mr. Charles",A/30600,G137
363,3,male,16.01705612133196,0,0,43.154337133408546,S,0,"Smith, Mr. Thomas",599344,A54
364,3,female,32.33716575828699,1,0,24.20132863578107,C,1,"Wilson, Mrs. Anna",677564,D78
365,3,male,42.65276681695401,0,0,5.2295533728356975,S,0,"Wilson, Mr. Joseph",369072,B104
366,2,male,36.01531837915783,0,0,1.9249466330431533,S,0,"Smith, Mr. George",305719,F148
367,3,male,31.654142632382406,1,0,10.238084126676464,S,1,"Garcia, Mr. Frank",799192,
368,3,male,43.01464529593998,0,0,7.1339675862446015,S,0,"Johnson, Mr. Joseph",526855,
369,1,male,0.17,1,0,13.954032693514915,Q,1,"Brown, Mr. George",737475,
370,1,male,38.49025447343271,1,0,7.879464987782171,S,1,"Wilson, Mr. Henry",A/78591,
371,1,female,19.842940436216068,1,0,1.0953257056327408,S,1,"Miller, Miss. Mary",364826,
372,1,male,,0,0,7.644478893718127,Q,0,"Rodriguez, Mr. James",867469,
373,1,male,36.15683639334973,0,0,8.442319277055239,S,0,"Miller, Mr. George",A/44640,
374,3,male,48.23121963228141,1,0,26.059782609225117,S,0,"Rodriguez, Mr. Henry",163043,C104
375,1,male,27.075720795212312,0,3,5.27068529165654,S,0,"Rodriguez, Mr. Thomas",476394,
376,2,male,42.340243660841146,0,0,91.32363336500126,S,0,"Miller, Mr. Charles",145520,
377,3,male,51.571895611841036,1,0,1.228791712763121,S,0,"Jones, Mr. George",688730,
378,1,male,47.408802350176664,1,1,58.75645370935451,S,0,"Johnson, Mr. Charles",A/57498,C81
379,3,male,51.9595034111995,0,5,9.307469361450103,S,0,"Rodriguez, Mr. Frank",747735,
380,2,female,39.38978487500649,0,0,34.175255090064056,S,1,"Miller, Mrs. Mary",A/42788,
381,1,female,,0,1,13.40679651346414,C,1,"Brown, Miss. Margaret",550953,E105
382,3,female,6.572478633439641,1,0,47.821084627302675,C,1,"Williams, Mrs. Emma",A/81303,
383,3,male,25.55512516618072,1,0,7.65351976891655,S,0,"Johnson, Mr. William",300123,
384,3,male,17.194547665573317,0,0,3.2597662481508674,S,0,"Garcia, Mr. Robert",A/97802,
385,3,male,59.393198044969395,0,0,66.99413945372717,S,0,"Davis, Mr. James",A/18076,F46
386,3,male,26.537598625947286,1,0,10.63152054514707,S,0,"Williams, Mr. Thomas",497530,
387,2,female,30.7248672949828,0,0,15.89286344211972,C,0,"Garcia, Miss. Anna",A/77551,
388,1,male,36.72079526456655,0,0,53.60821369171799,S,0,"Davis, Mr. James",A/45568,
389,3,male,29.610434249214354,2,0,3.531256333564094,S,0,"Miller, Mr. John",355745,
390,3,male,52.73071456603054,0,0,24.893060682171658,S,0,"Williams, Mr. Henry",378496,
391,3,female,,0,0,6.002201341825596,S,0,"Garcia, Mrs. Florence",538866,
392,2,male,,0,0,10.395746927508668,S,1,"Williams, Mr. James",155904,
393,2,male,18.605411800227323,0,0,13.286317661669145,S,0,"Williams, Mr. Charles",378252,B95
394,3,male,10.51968484291012,1,0,2.013216649924604,Q,1,"Brown, Mr. Henry",A/94156,
395,2,male,20.435232727326003,0,1,4.78456709053935,C,0,"Garcia, Mr. Frank",519136,
396,3,male,28.48148484132223,5,0,61.63854903883662,S,0,"Jones, Mr. Thomas",A/83927,
397,3,male,,0,0,35.28399375138885,S,0,"Miller, Mr. George",342726,
398,2,male,19.306106281766017,0,0,11.300336535837209,Q,0,"Davis, Mr. Robert",529059,
399,3,male,9.311555508594324,0,0,16.309506362201738,S,1,"Davis, Mr. Robert",565996,
400,3,male,27.836521983198274,0,0,8.558363510837884,S,0,"Miller, Mr. Charles",971044,
401,1,male,7.933914763565969,0,0,62.04749021158995,S,1,"Jones, Mr. Joseph",395187,D30
402,3,male,39.64078349165444,0,0,9.579035483040535,C,0,"Johnson, Mr. George",439233,
403,3,female,30.154156541083047,0,0,16.090201923647616,S,1,"Smith, Miss. Florence",290191,
404,3,female,8.594279007490972,0,1,48.194079085945035,S,1,"Williams, Mrs. Helen",972402,
405,2,male,24.671072921301914,1,0,4.7929889665622545,C,1,"Wilson, Mr. Joseph",536056,D192
406,3,male,18.469810321731835,0,0,79.08688208570801,C,0,"Garcia, Mr. Charles",644950,
407,2,male,33.46844314586853,1,2,1.9414717283126466,Q,0,"Williams, Mr. Henry",762746,
408,1,male,47.76630624432403,0,0,86.10526482309358,S,1,"Brown, Mr. George",A/85023,G79
409,3,female,,0,0,7.789598353085716,S,1,"Wilson, Miss. Marie",966572,
410,1,male,30.61036510806384,0,0,9.10443359037949,C,0,"Garcia, Mr. Charles",955010,
411,2,female,26.758140862067034,0,0,1.2611043364268955,C,1,"Smith, Mrs. Margaret",372530,
412,3,male,,0,0,7.058597230128293,S,0,"Jones, Mr. Frank",246297,B82
413,3,male,31.984752795327648,1,0,3.498142672936829,S,0,"Rodriguez, Mr. Thomas",143021,C22
414,3,female,18.472429355656534,1,0,5.875695203568811,C,1,"Williams, Miss. Ethel",520594,
415,3,female,24.533244900667345,0,0,10.33180334072129,C,1,"Brown, Miss. Helen",A/96755,
416,2,female,,0,0,38.449663233913604,S,0,"Rodriguez, Miss. Elizabeth",802726,F176
417,2,female,44.06409994038037,1,0,15.628935277642649,S,1,"Smith, Miss. Marie",A/50160,
418,2,male,29.298363081407192,0,0,17.62312542332153,S,1,"Smith, Mr. Thomas",857071,B38
419,3,female,55.6166696005421,1,1,3.2719192305147824,S,1,"Garcia, Mrs. Anna",248430,E154
420,3,male,28.150748606595307,1,0,4.233779498022937,S,1,"Williams, Mr. John",457470,D49
421,3,female,19.08230526325352,1,0,105.47458485239537,S,0,"Garcia, Mrs. Florence",A/38365,C29
422,3,male,7.807998503420421,0,0,5.041777801527886,S,1,"Rodriguez, Mr. Thomas",A/17248,
423,1,female,3.7560445324167695,0,0,88.89446703164474,S,1,"Smith, Miss. Marie",915037,
424,3,male,6.822096797923145,0,0,9.10047455753688,S,0,"Davis, Mr. Thomas",A/90934,
425,1,male,32.73977311416077,0,0,12.215987239855613,C,1,"Smith, Mr. Thomas",A/78731,
426,3,male,,1,2,44.010937927037084,S,0,"Davis, Mr. Frank",369594,
427,2,female,6.863330171550132,0,1,56.051499739164676,S,1,"Davis, Miss. Elizabeth",150272,B53
428,3,male,41.53053639706562,0,0,10.665614062963494,C,1,"Miller, Mr. James",608350,
429,2,male,22.237145276431846,1,0,7.645431927126507,S,1,"Smith, Mr. Joseph",840176,
430,1,male,,1,0,11.391818949564339,Q,1,"Brown, Mr. William",831670,
431,1,male,51.57108879557594,1,0,18.275274643199033,C,0,"Wilson, Mr. Thomas",251958,
432,3,female,41.55575042211745,1,0,35.50112635343119,S,1,"Jones, Mrs. Ruth",747861,
433,3,male,25.24057092931835,0,0,12.244487439789337,Q,0,"Miller, Mr. Joseph",264334,
434,1,female,16.523308844185976,0,0,25.601822942143617,S,1,"Brown, Miss. Emma",A/11128,
435,1,male,0.17,1,0,87.01075039028322,S,1,"Davis, Mr. George",148929,
436,3,male,18.93185353060612,0,0,19.251164159391333,S,0,"Jones, Mr. Thomas",A/19808,
437,1,female,26.044176656412276,0,2,17.707414093336237,S,1,"Brown, Miss. Emma",908157,
438,3,female,15.179486619883425,0,0,1.9685692500761331,Q,1,"Smith, Mrs. Helen",844314,
439,3,male,27.162402460707735,0,0,0.5184684176324129,S,0,"Jones, Mr. Thomas",646113,B131
440,1,male,30.075926361422756,1,0,19.415095364628478,S,0,"Brown, Mr. John",A/67797,
441,1,female,25.8520162546869,0,1,10.872220112544762,S,1,"Jones, Mrs. Anna",593844,
442,3,male,19.899963868471563,0,0,6.568337721792344,S,0,"Davis, Mr. John",113338,
443,2,female,31.361165407534187,0,0,16.31746889065681,S,1,"Williams, Miss. Mary",774255,
444,2,female,35.187169093971725,0,0,11.330696249028604,S,1,"Miller, Mrs. Ruth",209367,
445,3,female,13.734412915800156,0,0,47.150108052892946,C,1,"Jones, Miss. Ruth",A/96540,
446,3,male,48.753053316447776,0,0,13.508688106771427,S,0,"Garcia, Mr. Frank",A/93137,G37
447,3,female,27.619766148020336,1,0,4.9713531066635985,C,0,"Johnson, Miss. Mary",760709,
448,3,male,29.263894721227867,0,0,39.97281055050516,S,0,"Davis, Mr. Thomas",500966,
449,2,male,38.9150019255918,0,2,9.388097936838262,C,1,"Davis, Mr. Robert",A/84935,
450,1,male,32.26502583768902,0,0,22.91619854188584,S,0,"Rodriguez, Mr. George",599555,
451,3,male,,1,0,6.869608739459167,S,0,"Johnson, Mr. George",A/32787,
452,3,female,33.01973831282554,0,0,5.585688700224657,S,0,"Jones, Miss. Margaret",812787,
453,2,female,20.42587675503387,1,2,13.477233793420305,C,1,"Davis, Miss. Margaret",161086,F169
454,3,female,34.06104935288542,0,0,12.371486788283745,S,1,"Davis, Mrs. Elizabeth",608889,
455,1,male,,1,0,21.667044996244265,Q,1,"Wilson, Mr. Robert",A/15302,C7
456,3,male,30.519835880871323,0,0,8.825322058445407,S,0,"Rodriguez, Mr. Thomas",231980,
457,1,male,28.53478013097755,1,0,1.3449653618832444,S,1,"Jones, Mr. Charles",243949,
458,3,female,26.086363998184446,0,0,7.247606958526423,S,0,"Davis, Mrs. Elizabeth",127313,
459,1,male,27.20047483985497,2,0,31.581836485506617,Q,0,"Williams, Mr. George",279480,
460,1,female,2.6541133630330513,0,6,8.526242027290499,S,1,"Jones, Miss. Mary",226228,
461,1,male,21.31785129162654,0,0,9.064266424395493,C,1,"Wilson, Mr. Henry",929492,
462,3,male,30.299828615975606,0,0,39.79143973362188,C,0,"Jones, Mr. Charles",A/96067,
463,3,female,31.237989487963606,0,0,5.184286000041618,S,1,"Smith, Mrs. Helen",951995,
464,3,male,,1,0,1.9129300766331634,S,0,"Brown, Mr. Thomas",584091,A189
465,3,female,,0,1,10.046684268835586,C,1,"Garcia, Miss. Elizabeth",549058,
466,2,female,16.873552124996987,0,0,6.814081354621972,S,1,"Miller, Miss. Ethel",857496,E190
467,2,male,42.572400807374315,0,0,3.8209703790783345,C,0,"Davis, Mr. Charles",816764,D41
468,3,male,34.980721066203586,0,0,9.870454025272288,S,0,"Jones, Mr. John",978219,
469,1,male,19.952817662186757,1,0,21.97283190238114,S,1,"Wilson, Mr. Robert",140725,
470,3,female,53.85435249653317,1,0,12.047458515544514,C,0,"Rodriguez, Mrs. Helen",634398,
471,1,male,12.28908435540928,1,0,17.608421593379195,S,1,"Brown, Mr. George",378606,
472,3,male,41.86815843054002,0,1,107.34943253799038,S,0,"Jones, Mr. Henry",546015,
473,1,male,43.00815245260169,0,2,8.073163122409772,S,0,"Garcia, Mr. Henry",806584,
474,3,female,19.611317072926973,1,0,17.013690807726245,S,0,"Davis, Miss. Helen",213394,
475,3,male,,0,2,6.6123820849452555,S,1,"Wilson, Mr. George",A/27868,
476,3,female,25.49934879561466,0,0,4.412177519263387,C,1,"Rodriguez, Mrs. Helen",A/32222,
477,1,female,33.041710809918,0,0,6.038229355455469,S,1,"Brown, Miss. Emma",724142,
478,3,male,,0,0,6.858506551500546,S,0,"Williams, Mr. William",941081,C62
479,3,male,27.119677619412332,0,0,18.75332288140876,S,0,"Jones, Mr. William",970181,
480,3,female,40.35131582423695,1,0,204.15733448085697,S,0,"Johnson, Mrs. Ruth",604434,
481,3,male,40.10884208773098,0,0,5.159026384258692,S,0,"Rodriguez, Mr. George",139369,
482,3,female,4.5205523746654706,0,0,7.389422850985314,Q,1,"Johnson, Miss. Helen",899093,
483,3,male,47.26076340029414,0,0,11.293782852528645,C,0,"Williams, Mr. James",810595,
484,3,male,5.7251121675005585,0,0,19.588812617427966,S,0,"Brown, Mr. Henry",A/40755,
485,3,female,,0,0,16.714238723864057,S,0,"Davis, Mrs. Mary",A/29416,
486,3,male,44.77387191558617,1,0,56.878360016410625,S,0,"Johnson, Mr. Joseph",A/56996,
487,1,male,13.726469976987225,1,0,0.6625425580345499,S,1,"Rodriguez, Mr. Henry",168835,
488,2,male,,0,0,0.6946717520219161,S,0,"Williams, Mr. George",347795,
489,3,male,13.5201346411969,1,0,6.719046090145141,S,0,"Williams, Mr. James",A/97594,
490,3,male,25.991105575957704,5,1,45.4567000250909,S,0,"Brown, Mr. Frank",968948,
491,3,male,24.68752002139962,1,0,1.861201714324058,S,0,"Jones, Mr. Thomas",373010,
492,3,female,39.91524745177076,1,0,0.32983630018930316,S,1,"Miller, Miss. Mary",224714,
493,2,male,47.34432244567452,0,1,24.177326862014198,Q,1,"Williams, Mr. John",A/60547,
494,1,female,48.53957335105939,0,0,16.31995624462573,S,1,"Wilson, Miss. Marie",780047,G28
495,3,male,,0,0,3.292838345482151,S,1,"Wilson, Mr. Joseph",A/66488,
496,2,female,26.07089376757661,0,0,3.7335236989938783,S,0,"Miller, Miss. Ethel",237039,
497,3,male,5.431865308906698,8,2,3.8049678293356415,S,0,"Garcia, Mr. Henry",A/74471,
498,1,female,17.717819069053355,0,0,13.910478164932691,S,1,"Rodriguez, Miss. Emma",527443,
499,3,male,42.507922863364406,1,0,5.74552716975718,S,0,"Jones, Mr. Joseph",783429,
500,3,male,51.61815952967524,1,0,22.04039051888914,S,1,"Smith, Mr. George",213926,
501,3,male,11.719115793681091,1,0,0.3963125959221485,S,1,"Wilson, Mr. William",547564,
502,3,male,20.70550037185948,5,0,4.356973922175332,C,0,"Garcia, Mr. James",183100,
503,2,male,28.630319402575022,0,0,3.154201100296872,S,0,"Wilson, Mr. Frank",594308,
504,3,male,32.92225622347449,0,0,8.9566044359066,S,1,"Smith, Mr. George",A/64862,
505,3,female,17.665550721096956,0,2,6.387498302726571,S,1,"Johnson, Mrs. Emma",128004,A79
506,1,male,34.93685462249726,0,0,31.734757644427127,S,0,"Johnson, Mr. Charles",716108,
507,3,male,22.366249141007174,0,0,1.3083880377798118,S,0,"Wilson, Mr. Henry",577044,E71
508,3,male,28.797668207704092,0,1,12.866020567708174,S,0,"Garcia, Mr. Joseph",114568,
509,3,female,36.647979472051794,1,0,23.80757263126954,S,1,"Wilson, Miss. Margaret",322129,
510,3,male,29.08991177735313,0,0,113.06658849519395,C,0,"Smith, Mr. Frank",A/25467,D15
511,3,male,22.89059753262804,0,0,6.833799636855221,S,0,"Williams, Mr. Frank",247748,
512,2,male,27.46546274503837,0,1,17.981623598609513,S,1,"Williams, Mr. James",995150,
513,3,female,27.762918571125304,0,1,1.3984502356339321,S,0,"Wilson, Miss. Marie",177701,C52
514,3,female,,0,0,0.6904943800137908,Q,0,"Jones, Miss. Ethel",553035,
515,1,male,25.376855122660565,1,2,33.5732376451071,S,1,"Rodriguez, Mr. Charles",759089,
516,1,female,51.381060387066036,0,0,12.101478650077397,S,1,"Garcia, Miss. Emma",424888,
517,2,female,36.85287227117734,1,1,50.10973135031035,S,0,"Smith, Mrs. Elizabeth",A/84155,
518,3,male,24.863275547591755,0,3,2.344135162503278,S,0,"Jones, Mr. Robert",A/16955,
519,3,female,38.7573616631503,1,0,22.734476649905165,S,1,"Johnson, Mrs. Margaret",563506,
520,1,male,24.32652714341586,0,0,114.72998472273463,S,0,"Rodriguez, Mr. William",A/31662,
521,3,male,45.423744926212976,0,0,20.15891717148445,Q,0,"Brown, Mr. Charles",A/11225,A76
522,2,male,34.17499069077331,0,0,16.977650569080485,Q,0,"Wilson, Mr. Joseph",246444,
523,3,male,27.497769983940795,1,0,12.308219570886669,S,1,"Johnson, Mr. Robert",210401,
524,3,male,,0,0,1.849549787653826,S,0,"Williams, Mr. James",603575,F64
525,3,female,7.007733871041012,0,2,61.972300733392665,Q,1,"Jones, Miss. Ruth",A/58481,
526,3,male,13.225255435262726,4,0,5.853096469501072,S,1,"Williams, Mr. Charles",299041,
527,2,male,12.285049910413225,1,0,22.31769602859147,S,0,"Wilson, Mr. Thomas",A/16858,
528,2,male,31.001203326691893,0,1,1.8670484820544953,S,0,"Miller, Mr. James",A/35168,
529,1,female,53.255209992791286,1,2,2.9583994702687666,S,1,"Williams, Miss. Florence",864742,
530,3,male,60.238202046696856,0,0,68.17683736384936,S,0,"Wilson, Mr. Robert",436940,
531,3,male,,0,3,8.030423395255823,S,0,"Davis, Mr. Charles",484325,F161
532,3,male,,0,0,69.6812012034438,S,0,"Williams, Mr. William",A/68046,
533,3,male,3.785191721861654,2,1,11.090880667107053,S,0,"Davis, Mr. Joseph",289913,
534,3,female,21.402566803723694,2,0,1.3360569112531777,S,0,"Smith, Miss. Marie",808029,
535,3,female,17.971027473284657,0,0,35.533684994772884,S,1,"Brown, Miss. Margaret",118394,B166
536,3,male,20.308133624484377,0,0,6.00221890698585,C,0,"Miller, Mr. John",159332,
537,3,female,26.645986539812945,0,0,28.17476097261461,S,1,"Brown, Miss. Anna",907784,
538,2,male,22.390731912240216,5,0,12.556683090951331,S,0,"Miller, Mr. Frank",151993,C71
539,3,female,1.2898026547389705,3,0,1.9122071034525052,Q,1,"Johnson, Miss. Florence",550281,G165
540,1,male,39.47074358564547,0,0,14.837440034496927,Q,1,"Wilson, Mr. John",606357,
541,3,male,13.98159763964271,1,2,169.9437959935288,S,0,"Smith, Mr. Thomas",506521,
542,3,male,32.34945609755609,1,0,22.011911754505572,S,0,"Wilson, Mr. William",340310,G162
543,1,female,58.03715737649963,0,0,11.370004418735325,C,1,"Williams, Mrs. Ruth",411251,
544,3,male,16.128615717790073,0,0,44.27464131548247,C,0,"Garcia, Mr. Joseph",461799,
545,3,male,0.17,0,0,15.686526485163085,Q,0,"Williams, Mr. Charles",205494,
546,2,male,24.995940893678448,0,1,15.665190360845537,C,0,"Rodriguez, Mr. John",325997,
547,1,female,44.413434889979996,0,1,3.287244886437382,S,1,"Miller, Mrs. Marie",A/26650,
548,3,male,56.416864359088315,0,0,16.128979629287034,S,0,"Smith, Mr. Henry",369578,
549,3,female,11.786305677666164,2,0,42.204721543498174,S,1,"Miller, Mrs. Ruth",910763,B20
550,3,female,,0,1,4.467037411772984,S,1,"Johnson, Mrs. Ethel",567508,E34
551,3,male,22.485653605079253,0,0,67.3158004518089,S,0,"Jones, Mr. Robert",445123,
552,3,female,27.5167230397421,1,1,10.912978522090139,S,1,"Garcia, Mrs. Margaret",378747,B4
553,3,male,,1,0,4.198287005053194,S,0,"Smith, Mr. Joseph",A/73238,
554,3,female,7.958415402467857,0,1,40.332536168029556,C,1,"Brown, Mrs. Elizabeth",847146,
555,3,male,32.55235526092403,0,0,8.635200381950757,S,0,"Garcia, Mr. John",186978,
556,2,female,35.547704404716065,0,0,30.30818672556285,S,1,"Smith, Mrs. Elizabeth",268769,
557,1,female,44.201008549150856,0,2,8.583911035553314,S,1,"Brown, Miss. Margaret",785352,
558,1,female,,0,0,11.338552308543276,S,1,"Garcia, Miss. Ethel",492619,B12
559,3,female,,0,0,22.027072063631906,C,0,"Brown, Miss. Marie",A/22121,
560,3,male,23.516920056094925,1,0,17.271823410169823,S,0,"Rodriguez, Mr. Thomas",888049,
561,3,male,32.767777177431505,0,0,1.1111126086677732,Q,0,"Johnson, Mr. Joseph",A/34276,
562,1,female,24.195308143036254,0,0,3.1724606335810726,S,1,"Jones, Miss. Emma",A/65735,
563,1,male,37.70200645798471,1,0,37.16219502439914,S,1,"Davis, Mr. James",549303,
564,1,male,,0,0,10.396155697264298,S,1,"Williams, Mr. William",553739,
565,2,female,34.27940551463061,0,0,6.498181942826284,S,0,"Williams, Miss. Emma",A/32560,G9
566,3,female,28.590320608410302,1,1,2.3862215695116142,C,0,"Williams, Miss. Elizabeth",A/78149,
567,2,female,44.76470351081035,0,0,3.3344788972792445,S,1,"Miller, Mrs. Anna",682093,
568,2,male,28.280487869761192,1,0,1.0766362873078823,C,0,"Miller, Mr. John",386640,
569,3,female,4.177545445103661,1,0,10.78830996829697,S,1,"Miller, Miss. Marie",103515,
570,2,male,46.66690100999588,1,0,5.940984754992578,C,0,"Rodriguez, Mr. Thomas",A/32873,
571,3,female,16.319747787923333,2,0,3.8194045397355993,S,0,"Jones, Miss. Ruth",752664,
572,3,male,19.84727125891652,0,0,11.226217486530574,C,0,"Brown, Mr. Henry",748852,G149
573,2,female,20.66074188339111,0,0,18.854747840817108,S,1,"Jones, Miss. Marie",A/59979,
574,3,female,48.242133304391444,0,0,150.18044212759662,S,1,"Jones, Miss. Mary",684087,
575,3,male,0.17,0,0,1.9852401645617528,S,0,"Smith, Mr. Henry",514546,
576,3,female,72.92847947123991,0,0,48.972418504206146,Q,0,"Miller, Mrs. Elizabeth",A/99966,
577,1,male,43.78479532692472,0,0,39.16258682100023,S,0,"Davis, Mr. Frank",342821,
578,3,female,32.12534479780823,2,0,4.783099238951695,S,1,"Wilson, Miss. Ruth",922614,
579,3,female,,0,0,15.547240226880428,C,0,"Garcia, Miss. Elizabeth",441925,D183
580,2,male,32.997757048007195,0,0,7.034594867623415,S,0,"Brown, Mr. Robert",133064,E174
581,3,female,36.295713997310735,0,1,15.223287023623223,S,0,"Williams, Miss. Helen",A/88655,
582,3,female,38.0330182033008,0,0,74.51177868817204,S,0,"Wilson, Miss. Ethel",882351,
583,3,male,36.77846252404828,0,0,25.197063983981785,S,0,"Jones, Mr. James",859129,G131
584,2,male,30.254129537573483,0,0,22.428445640235633,Q,1,"Wilson, Mr. James",A/79918,
